ciclo,ccaa,prov,nvivi,nivel,npers,edad5,relpp1,sexo1,ncony,npadre,nmadre,rellmili,eciv1,prona1,regna1,nac1,exregna1,anore1,nforma2,rellb,edadest,cursr,ncursr2,cursnr,ncurnr2,hcurnr,rellb,trarem,ayudfa,ausent,rznotb,vincul,nuevem,ocup1,act11,situ,sp,ducon1,ducon2,ducon3,tcontm,tcontd,dren,dcom,proest,regest,parco1,parco2,horasp,horash,horase,extra,extpag,extnpg,rzdifh,traplu,ocuplu1,actplu11,sitplu,horplu,mashor,dismas,rzndish,hordes,busotr,busca,desea,fobact,nbusca,asala,embus,itbu,disp,rzndis,empant,dtant,ocupa,acta1,situa,ofemp,sidi1,sidi2,sidi3,sidac1,sidac2,mun1,prore1,repaire1,traant,aoi,cse,factorel,factorel
178,1,18,20681,1,5,60,7,1,0,3,0,,2,,350,1,,58,SG,,18,3,,3,,,,6,6,1,4,1,,7,4,8,,1,1,,,,19,133,18,,1,,4000,4000,0,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,7,,1,1,1,,,1,4,16,19569,
178,1,18,20682,1,1,65,1,6,2,0,0,,2,18,,1,,,S1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,6,4,1,534,,,,3,3,,,,,1,,,6,9,,15591,
178,1,18,20682,1,2,65,2,1,1,0,0,,2,18,,1,,,P2,,14,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180,,,,,2,3,,,,1,,,6,9,,15591,
178,1,18,20682,1,3,40,3,1,0,2,1,,1,18,,1,,,SU,,21,3,,3,,,,6,6,1,4,1,,9,7,8,,1,1,,,,106,106,18,,1,,3000,3000,0,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,7,,1,1,1,,,1,4,14,15591,
178,1,18,20683,1,1,35,1,6,0,0,0,,4,18,,1,,,SU,,32,3,,3,,,,1,,,,,,2,7,7,3,1,1,,,,59,77,18,,1,,3730,3730,3730,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,11,27781,
178,1,18,20683,2,2,0,3,1,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,31633,
178,1,18,20684,1,1,55,1,6,2,0,0,,2,18,,1,,,SG,,19,3,,3,,,,1,,,,,,5,5,8,,1,1,,,,184,196,18,,1,,4500,4500,4500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,14,16615,
178,1,18,20684,1,2,65,2,1,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,53,,,,3,2,3,,,,1,,,6,9,,16615,
178,1,18,20685,1,1,50,1,6,0,0,0,,4,8,,1,,,S1,,15,3,,1,PE,999,,1,,,,,,9,5,8,,1,1,,,,140,140,18,,1,,4000,4000,4000,6,,,,6,,,,,2,,,30,6,,,,,,,,,,,,,,,3,1,3,,1,1,1,,,1,4,14,17079,
178,1,18,20685,1,2,20,3,6,0,0,1,,1,18,,1,,,S1,,16,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,7,1,,6,,,,,2,3,,,2,2,1,,,6,5,,17079,
178,1,18,20685,1,3,20,3,1,0,0,1,,1,18,,1,,,S1,,16,3,,3,,,,1,,,,,,5,5,8,,6,,2,0,,3,3,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,1,,,1,,1,1,7,1,,,,,,,3,3,,,1,2,1,,,1,4,14,17079,
178,1,18,20686,1,1,55,1,6,0,0,0,,3,18,,1,,,S1,,14,3,,3,,,,1,,,,,,5,5,3,,,,,,,,10,18,,1,,,9999,9999,,,,,6,,,,,3,,,,1,,,1,,1,2,5,1,,,,,,,3,5,,,1,2,1,,,1,4,8,21555,
178,1,18,20686,1,2,25,3,6,0,0,1,,1,18,,1,,,SU,,22,3,,1,PE,120,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,2,1,,1,1,5,8,8,1,1,3,,2,2,1,,,1,6,14,21555,
178,1,18,20686,1,3,25,3,1,0,0,1,,1,18,,1,,,SP,,24,1,SU,3,,,,1,,,,,,5,5,3,,,,,,,,10,18,,6,1,,2400,2400,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,1,5,,1,1,1,,,1,4,8,21555,
178,1,18,20687,1,1,65,1,1,2,0,0,,2,18,,1,,,P2,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,138,,,,3,2,3,,,,1,,,6,9,,16149,
178,1,18,20687,1,2,65,2,6,1,0,0,,2,18,,1,,,P2,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,325,,,,3,2,3,,,,1,,,6,9,,16149,
178,1,18,20688,1,1,60,1,1,2,0,0,,2,30,,1,,,S1,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,5,8,4,8,3,2,3,,,,1,,,1,9,,15882,
178,1,18,20688,1,2,55,2,6,1,0,0,,2,10,,1,,,SP,,46,3,,3,,,,1,,,,,,9,7,8,,6,,1,0,,4,7,18,,6,5,1800,1800,1800,6,,,,6,,,,,1,1,,35,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,3,14,15882,
178,1,18,20688,1,3,16,3,6,0,1,2,,1,18,,1,,,SG,,19,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,3,,,,1,,,6,9,,15882,
178,1,18,20689,1,1,35,1,1,0,0,0,,1,18,,1,,,SU,,30,3,,3,,,,1,,,,,,4,2,8,,1,1,,,,36,48,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,13,25597,
178,1,18,20689,1,2,50,7,1,0,0,0,,1,28,,1,,,SG,,19,3,,3,,,,1,,,,,,9,2,8,,1,1,,,,132,144,18,,6,5,4000,2000,2000,6,,,,6,,,,,1,1,,40,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,3,17,25597,
178,1,18,20690,1,1,65,1,6,0,0,0,,3,18,,1,,,S1,,14,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,744,,,,,3,,,,,1,,,6,9,,22004,
178,1,18,20691,1,1,40,1,6,2,0,0,,1,,115,1,,43,SP,,17,3,,3,,,,1,,,,,,9,9,8,,6,,1,12,,8,8,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,14,31166,
178,1,18,20691,1,2,40,2,1,1,0,0,,4,,350,3,350,3,S1,,17,3,,3,,,,1,,,,,,8,5,8,,6,,1,12,,5,5,18,,1,,4000,6000,8000,1,0,2000,18,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,16,31166,
178,1,18,20691,2,3,5,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,30629,
178,1,18,20691,2,4,5,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,30629,
178,1,18,20692,1,1,45,1,6,2,0,0,,2,18,,1,,,SU,,19,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,5,,,,6,2,1,120,,,,3,3,,,,,1,,,6,9,,21701,
178,1,18,20692,1,2,40,2,1,1,0,0,,2,18,,1,,,SG,,18,3,,3,,,,1,,,,,,9,2,7,4,1,1,,,,204,204,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,14,21701,
178,1,18,20692,1,3,25,3,1,0,0,1,,1,18,,1,,,P2,,17,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,0,,,,6,,6,,,,,3,0,,,,,1,,,6,9,,21701,
178,1,18,20692,1,4,16,3,6,0,2,1,,1,18,,1,,,S1,,16,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,1,1,,1,1,5,5,8,2,,,,2,2,1,,,1,6,14,21701,
178,1,18,20693,1,1,65,1,1,2,0,0,,2,18,,1,,,P2,,14,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,312,,,,,2,,,,,1,,,6,9,,16149,
178,1,18,20693,1,2,65,2,6,1,0,0,,2,18,,1,,,P2,,15,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,,,,,1,,,6,9,,16149,
178,1,18,20694,1,1,50,1,1,2,0,0,,2,18,,1,,,SP,,17,3,,3,,,,1,,,,,,5,7,8,,1,1,,,,360,360,18,,1,,4800,4800,4800,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,14,15976,
178,1,18,20694,1,2,50,2,6,1,0,0,,2,18,,1,,,SP,,19,3,,3,,,,1,,,,,,5,8,7,3,6,,5,0,,2,2,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,14,15976,
178,1,18,20694,1,3,16,3,6,0,1,2,,1,18,,1,,,S1,,16,1,S1,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,6,9,,15976,
178,1,18,20694,2,4,5,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,27841,
178,1,18,20695,1,1,35,1,6,2,0,0,,2,,350,3,350,15,SG,,18,3,,3,,,,1,,,,,,9,9,8,,1,1,,,,60,60,18,,6,5,1200,1200,1200,6,,,,6,,,,,1,1,,40,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,3,14,51297,
178,1,18,20695,1,2,35,2,1,1,0,0,,2,,350,3,350,15,SG,,18,3,,3,,,,1,,,,,,7,4,8,,1,1,,,,48,48,18,,6,5,2000,2000,2000,6,,,,6,,,,,1,1,,40,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,3,16,51297,
178,1,18,20695,2,3,10,3,1,0,2,1,,,18,,2,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,26685,
178,1,18,20696,1,1,50,1,6,0,0,0,,4,18,,1,,,SG,,18,3,,3,,,,1,,,,,,5,5,8,,1,1,,,,336,336,18,,1,,3600,3600,3600,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,13,20624,
178,1,18,20696,1,2,20,3,1,0,0,1,,1,18,,1,,,SG,,19,3,,1,PE,999,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,4,1,,,,,1,,,6,9,,20624,
178,1,18,20697,1,1,45,1,6,2,0,0,,2,18,,1,,,P1,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,5,,,,6,2,6,,,,,3,3,,,,,1,,,6,9,,15905,
178,1,18,20697,1,2,45,2,1,1,0,0,,2,18,,1,,,P1,,13,3,,3,,,,1,,,,,,9,8,7,4,1,1,,,,168,168,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,14,15905,
178,1,18,20697,2,3,10,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,27060,
178,1,18,20698,1,1,35,1,1,0,0,0,,4,,350,3,350,17,SG,,17,3,,3,,,,1,,,,,,7,6,8,,1,1,,,,144,144,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,16,64894,
178,1,18,20699,1,1,45,1,6,0,0,0,,1,18,,1,,,SU,,24,3,,3,,,,1,,,,,,3,8,7,4,1,1,,,,33,33,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,11,29102,
178,1,18,20700,1,1,60,1,6,2,0,0,,2,18,,1,,,SG,,18,3,,3,,,,1,,,,,,2,8,1,,,,,,,,96,18,,6,5,,2000,2000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,6,15610,
178,1,18,20700,1,2,60,2,1,1,0,0,,2,18,,1,,,SU,,24,3,,3,,,,1,,,,,,2,8,7,3,1,1,,,,204,204,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,11,15610,
178,1,18,20700,1,3,20,3,1,0,2,1,,1,18,,1,,,SG,,19,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,6,9,,15610,
178,1,18,20701,1,1,50,1,1,0,0,0,,4,,200,3,200,20,P1,,12,3,,3,,,,1,,,,,,5,5,3,,,,,,,,240,18,,6,7,,9999,9999,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,8,49636,
178,1,18,20701,1,2,25,3,1,0,1,0,,1,,200,3,200,5,P1,,12,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,1,1,,1,0,9,0,8,3,,,,2,2,1,,,1,6,5,49636,
178,1,18,20701,1,3,20,3,1,0,1,0,,1,,200,3,200,5,P1,,13,3,,3,,,,1,,,,,,9,0,8,,6,,1,0,,1,12,18,,6,5,9999,9999,9999,6,,,,6,,,,,1,1,,99,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,5,49636,
178,1,18,20701,1,4,20,3,1,0,1,0,,1,,200,3,200,5,P1,,13,3,,3,,,,1,,,,,,9,0,8,,6,,1,0,,2,60,29,,6,5,9999,9999,9999,6,,,,6,,,,,1,1,,99,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,5,49636,
178,1,18,20701,1,5,20,3,1,0,1,0,,1,,200,3,200,2,P1,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,6,1,,6,,,,,3,,,,2,2,1,,,6,5,,49636,
178,1,18,20701,1,6,16,3,1,0,1,0,,1,,200,3,200,2,P1,,14,3,,3,,,,1,,,,,,9,0,8,,6,,1,0,,0,0,18,,6,5,9999,9999,9999,6,,,,6,,,,,1,1,,99,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,6,4,5,49636,
178,1,18,20701,1,7,55,7,1,0,0,0,,1,,200,3,200,30,P1,,13,3,,3,,,,1,,,,,,5,5,3,,,,,,,,240,18,,6,7,,9999,9999,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,8,49636,
178,1,18,20702,1,1,50,1,1,2,0,0,,2,18,,1,,,S1,,15,3,,3,,,,1,,,,,,7,2,8,,1,1,,,,312,312,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,16,20477,
178,1,18,20702,1,2,50,2,6,1,0,0,,2,,115,1,,30,SG,,18,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,6,1,,1,24,,,,2,,,,2,2,1,,,6,6,,20477,
178,1,18,20702,1,3,25,3,1,0,1,2,,1,18,,1,,,SU,,25,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,4,1,,6,,,,,2,,,,2,2,1,,,6,5,,20477,
178,1,18,20702,1,4,20,3,1,0,1,2,,1,18,,1,,,SP,,19,3,,1,PE,999,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,6,9,,20477,
178,1,18,20703,1,1,40,1,6,0,0,0,,4,18,,1,,,S1,,14,3,,3,,,,1,,,,,,4,8,7,3,1,1,,,,180,180,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,13,14122,
178,1,18,20703,2,2,10,3,1,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,26685,
178,1,18,20703,2,3,5,3,6,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,30629,
178,1,18,20704,1,1,25,1,6,0,0,0,,1,18,,1,,,SU,,23,3,,3,,,,1,,,,,,2,7,8,,1,1,,,,29,29,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,11,34243,
178,1,18,20705,1,1,35,1,6,2,0,0,,2,14,,1,,,SU,,23,3,,3,,,,1,,,,,,2,8,7,4,1,1,,,,144,144,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,11,21128,
178,1,18,20705,1,2,40,2,1,1,0,0,,2,18,,1,,,SU,,23,3,,3,,,,1,,,,,,3,8,7,4,1,1,,,,120,120,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,11,21128,
178,1,18,20705,2,3,5,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,27841,
178,1,18,20706,1,1,30,1,1,2,0,0,,1,18,,1,,,P2,,15,3,,3,,,,1,,,,,,5,5,3,,,,,,,,4,18,,1,,,4000,4000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,8,30877,
178,1,18,20706,1,2,25,2,6,1,0,0,,1,18,,1,,,P2,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,4,1,,1,63,,,,3,3,,,2,2,1,,,6,6,,30877,
178,1,18,20707,1,1,20,1,1,0,0,2,,1,,410,3,410,3,SG,,19,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,3,1,1,,1,1,5,5,8,2,1,3,,2,2,1,,,1,6,14,43740,
178,1,18,20707,1,2,60,6,6,0,0,0,,2,,410,3,410,3,SU,,24,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,5,,,,6,2,1,267,,,,3,3,,,,,1,,,6,9,,43740,
178,1,18,20707,1,3,20,7,1,0,0,2,,1,,410,3,410,3,SG,,19,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,3,1,1,,1,1,5,5,8,3,1,3,,2,2,1,,,1,6,14,43740,
178,1,18,20708,1,1,60,1,1,2,0,0,,2,18,,1,,,S1,,15,3,,3,,,,1,,,,,,7,5,3,,,,,,,,322,18,,1,,,4000,4000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,8,19562,
178,1,18,20708,1,2,55,2,6,1,0,0,,2,18,,1,,,SP,,40,3,,3,,,,1,,,,,,5,8,7,3,6,,5,7,,1,115,18,,1,,3900,3900,3900,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,14,19562,
178,1,18,20708,1,3,25,3,1,0,1,2,,1,18,,1,,,SU,,25,3,,3,,,,6,6,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,8,1,1,1,1,,1,2,7,9,8,2,7,,,,,1,,,1,6,16,19562,
178,1,18,20709,1,1,45,1,1,2,0,0,,2,,200,3,200,12,SG,,17,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,3,1,,1,7,9,5,8,1,3,,,2,2,1,,,1,6,14,46291,
178,1,18,20709,1,2,40,2,6,1,0,0,,2,,200,3,200,16,SU,,21,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,7,1,,1,36,,,,2,3,,,2,2,1,,,6,6,,46291,
178,1,18,20709,2,3,10,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,27060,
178,1,18,20710,1,1,30,1,6,0,0,0,,1,18,,1,,,P2,,15,3,,3,,,,1,,,,,,9,7,8,,6,,1,3,,2,9,18,,6,5,1000,1000,800,6,,,3,6,,,,,1,1,,40,1,,,1,,1,5,2,1,,,,,,,3,3,,,1,2,1,,,1,3,14,19599,
178,1,18,20710,2,2,10,3,1,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,26685,
178,1,18,20710,2,3,10,3,1,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,26685,
178,1,18,20711,1,1,35,1,1,2,0,0,,2,,350,3,350,15,P1,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,4,1,,1,35,,,,1,3,,,2,2,1,,,6,6,,38290,
178,1,18,20711,1,2,30,2,6,1,0,0,,2,,350,1,,17,P2,,13,3,,3,,,,1,,,,,,5,8,8,,1,1,,,,91,91,18,,1,,3000,3000,3000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,14,38290,
178,1,18,20711,2,3,10,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,27060,
178,1,18,20711,2,4,10,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,26685,
178,1,18,20711,2,5,0,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,31633,
178,1,18,20712,1,1,35,1,1,0,0,0,,1,18,,1,,,S1,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,8,1,,1,59,,,,2,3,,,2,2,1,,,6,6,,37159,
178,1,18,20713,1,1,65,1,1,0,0,0,,4,18,,1,,,S1,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,230,,,,3,2,3,,,,1,,,6,9,,25772,
178,1,18,20714,1,1,55,1,1,0,0,0,,1,18,,1,,,SU,,18,3,,3,,,,1,,,,,,3,5,8,,1,1,,,,224,236,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,6,,1,1,1,,,1,4,13,31374,
178,1,18,20715,1,1,45,1,6,0,0,0,,3,,115,1,,41,SP,,19,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,3,8,1,,1,1,9,9,8,3,3,5,,2,2,1,,,1,6,14,12405,
178,1,18,20715,1,2,20,3,6,0,0,1,,1,18,,1,,,SG,,19,1,SU,3,,,,1,,,,,,5,9,8,,6,,7,,1,1,1,18,,6,5,300,300,300,6,,,,6,,,,,1,1,,30,1,,,1,,1,4,7,1,,,,,,,3,1,5,,1,1,1,,,1,3,14,12405,
178,1,18,20715,2,3,10,3,6,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,27060,
178,1,18,20715,2,4,5,3,6,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,30629,
178,1,18,20716,1,1,60,1,1,0,0,0,,3,18,,1,,,P1,,12,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,141,,,,3,3,4,5,,,1,,,6,9,,24770,
178,1,18,20716,1,2,35,3,6,0,1,0,,1,18,,1,,,SG,,18,3,,3,,,,1,,,,,,5,5,8,,6,,1,2,,2,2,18,,6,5,600,600,600,6,,,,6,,,,,1,1,,40,1,,,1,,1,5,2,1,,,,,,,2,3,,,1,2,1,,,1,3,14,24770,
178,1,18,20717,1,1,35,1,6,2,0,0,,1,18,,1,,,S1,,16,3,,3,,,,1,,,,,,5,8,8,,1,1,,,,124,124,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,14,22859,
178,1,18,20717,1,2,35,2,1,1,0,0,,1,18,,1,,,S1,,14,3,,3,,,,1,,,,,,5,5,3,,,,,,,,9,18,,1,,,9999,9999,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,8,22859,
178,1,18,20717,2,3,10,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,27060,
178,1,18,20717,2,4,5,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,27841,
178,1,18,20717,2,5,0,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,30893,
